A3.2-15,A2c,A3.2,No backup or restore plan for user data,infra,medium,docker-compose.yml,11-15,Data lives in one Docker volume; no backup or restore documentation; delete is a hard delete.,"Data loss (host failure, accidental deletion) has no recovery path.",Document backups and point-in-time recovery for the production DB.,no-backup-restore-plan,none
A3.2-16,A2c,A3.2,bcryptjs and passwords over 72 bytes,security,low,validation.ts,"6,15",bcrypt only uses the first 72 bytes; schema allows 200 characters.,"Two passwords differing only after byte 72 are treated as identical (not confirmed whether bcryptjs 3.x truncates silently or throws, since node_modules wasn't installed).","Cap at 72 bytes, or pre-hash.",bcrypt-72-byte-truncation,none
A3.2-17,A2c,A3.2,No request body size limit,performance,low,(all routes),,Zod caps field lengths only after the full body is parsed.,An oversized request body is fully parsed before validation rejects it.,Enforce Content-Length limits at the reverse proxy or in the handler.,unbounded-queries-no-pagination,none
A3.2-18,A2c,A3.2,Client fetch errors are unhandled,correctness,low,src/components/auth-form.tsx,26-30,"No try/catch on these fetch calls, so a network error throws and loading stays true; share-control and idea-detail silently ignore failed responses.",The submit button stays disabled after a network error; the user gets no feedback when share/revoke/delete fails.,Wrap calls in try/catch and surface an error in each component.,client-fetch-error-handling,none
A3.2-19,A2c,A3.2,"No error.tsx, not-found.tsx or global-error.tsx",correctness,low,src/app/,,"No error boundaries; API routes have no try/catch around Prisma calls, so failures surface as bare 500s with no structured log.",A DB outage on any page shows the framework default error with no operator signal.,Add error boundaries and wrap route handlers with logging.,unhandled-errors-no-error-pages,none
A3.2-20,A2c,A3.2,High-severity advisory in the dependency tree,dependencies,low,package.json,21,"pnpm audit reports deepmerge-ts below 8.0.0 (GHSA-ggr8-5vv4-36mx) through prisma > @prisma/config; matters only if untrusted, recursive objects reach that merge (not seen in this app).",An audit gate in CI would fail even though the reachable path isn't exercised at request time.,"Upgrade Prisma when a patched dependency is available, or use pnpm.overrides; move the prisma CLI to devDependencies if postinstall allows.",pnpm-audit-deepmerge-high,"pnpm audit: high advisory GHSA-ggr8-5vv4-36mx, deepmerge-ts <8.0.0, via prisma > @prisma/config"
A3.2-21,A2c,A3.2,prisma and @prisma/client version ranges differ,dependencies,low,package.json,"16,21",@prisma/client is ^6.19.3 and prisma is pinned to 6.19.3.,A client/CLI mismatch can break generate.,Pin both to the same exact version.,prisma-version-skew,none
A3.2-22,A2c,A3.2,Share responses have no cache or indexing controls,security,low,src/app/api/share/[token]/route.ts,16,No Cache-Control:no-store and no robots:noindex.,A CDN or browser can keep serving a revoked idea; a pasted public link can be indexed.,Add no-store and noindex on the share route and page.,share-links-no-noindex-no-expiry,none
A3.2-23,A2c,A3.2,The public share API duplicates the page and is undocumented,correctness,low,src/app/api/share/[token]/route.ts,,Public endpoint has no consumer in the app; the page queries the DB directly; generateMetadata and the page each query the DB separately.,Two public exposure paths can drift out of sync.,Remove the unused route or make the page share one function with it.,unused-duplicate-share-api-route,none
A3.2-24,A2c,A3.2,"Share link exposes outcome and hindsight, not just the idea",security,low,api/share/[token]/route.ts,26-34,"UI says view this idea, but outcome text and hindsight scores are also public.",A viewer of a shared link sees more private data than the UI implies.,"State this in the UI, or add an option to hide the outcome.",share-links-no-noindex-no-expiry,none
A3.2-25,A2c,A3.2,outcomeRecordedAt is overwritten on every outcome edit,correctness,low,outcome/route.ts,31,Every PATCH sets a new outcomeRecordedAt.,Fixing a typo in the outcome resets the Recorded date; the original recording time is lost.,Set it only when it is null.,outcome-recorded-at-overwritten-on-edit,none
A3.2-26,A2c,A3.2,CHECK constraints exist only in raw SQL,infra,low,prisma/migrations/20260917213700_score_checks/migration.sql,2-10,Constraints not expressed in schema.prisma.,Next migrate dev may report drift; db push or a reset from the schema alone loses them.,"Document them in the schema, or use a Prisma feature that models them.",db-schema-drift-missing-checks-redundant-index,none
A3.2-27,A2c,A3.2,Email uniqueness is case-sensitive at the database level,infra,low,schema.prisma,19,Lowercasing happens only in Zod; any other insert path can create A@x.com and a@x.com.,Duplicate accounts differing only by email case bypass the uniqueness intent.,Use citext or a unique index on lower(email).,db-schema-drift-missing-checks-redundant-index,none
A3.2-28,A2c,A3.2,Index redundancy and a missing sort index,infra,low,schema.prisma,55-56,"@@index([userId]) redundant with [userId,status]; list queries sort by createdAt for a user, so [userId,createdAt] would fit better.",Wasted index maintenance and a suboptimal sort path.,"Drop the single-column index and add (userId,createdAt).",db-schema-drift-missing-checks-redundant-index,none
A3.2-29,A2c,A3.2,No account deletion or data export,security,low,(repo-wide),,No self-service account deletion or export.,"A user cannot remove their account or take their data, a privacy-compliance gap.",Add self-service delete (cascade already exists) and an export.,no-account-deletion-gdpr-compliance,none
A3.2-30,A2c,A3.2,Registration rejects whitespace-only names with a confusing error,correctness,low,auth-form.tsx,24,Client sends name: a single space because it's truthy; server trims it and returns a raw Zod message like Too small: expected string to have >=1 characters.,User sees an unhelpful raw validation error and doesn't know what to fix.,Trim on the client; map Zod issues to field-level messages.,raw-validation-error-messages-no-maxlength,none
A3.2-31,A2c,A3.2,"No logging, metrics or health check",infra,low,prisma.ts,10,"Only Prisma errors are logged; failed logins, registrations and 5xx responses are not recorded anywhere.","Failed logins, 5xx errors and share-link access leave no useful trace; an orchestrator has no readiness probe.",Add structured logging and a health route.,no-logging-monitoring,none
A3.2-32,A2c,A3.2,README inaccuracies,docs,informational,README.md,9-10,"Line 10 says unshareable/unguessable meaning unlisted/unguessable; line 9 says bcrypt though the app uses bcryptjs; no JWT secret requirements, production setup, or test-instruction documentation.",,Correct wording and add missing production documentation.,readme-inaccuracies-gaps,none
A3.2-33,A2c,A3.2,No engines field,dependencies,informational,package.json,,Node 20+ appears only in the README; no engines field to enforce a minimum.,Could not confirm exact Next 16 minimum without node_modules.,Add engines.,node-engines-version-mismatch,none
A3.2-34,A2c,A3.2,next/font/google needs network access at build time,infra,informational,src/app/layout.tsx,2-14,Builds in air-gapped or restricted CI fail.,,Self-host fonts or document the dependency.,nextfont-google-build-network-dependency,none
A3.2-35,A2c,A3.2,passwordHash is loaded on every authenticated request,security,informational,src/lib/session.ts,40,Full User row passed around with no select clause.,A future handler could serialize the hash by accident.,Use select to exclude it.,get-current-user-loads-password-hash,none
A3.2-36,A2c,A3.2,Invalid ?status= filter is silently ignored,correctness,informational,src/app/api/ideas/route.ts,13-19,The API returns all ideas instead of a 400 for an invalid status value.,A client bug or typo in the filter silently returns unfiltered data instead of erroring.,Return 400 on an invalid status value.,invalid-status-filter-ignored,none
A3.2-37,A2c,A3.2,Untracked .claude/settings.json allows broad execution,security,informational,.claude/settings.json,,Allows node:* and npx:*; currently untracked; not application code.,"If committed, grants broad execution permissions to anyone using Claude Code against the repo.",Decide deliberately whether to commit it; keep untracked otherwise.,claude-settings-json-untracked,none
